match id,dataset_type,win_pred_team_id,win_pred_score,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10
9272493,r1,33963,0.5888772289368246,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6153846153846154,148.33333333333334,135.8,0.89,0.7795896804988318,0.6237623762376238,0.97,1.07,0.9411764705882352,0.874968561913316
9272703,r1,33963,0.5091303802495893,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.1,154.7,146.53333333333333,0.77,0.918527590431261,0.4484848484848485,1.0,0.43,0.8823529411764706,0.8843225668579893
9388511,r1,17583,0.5009197565312127,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7777777777777778,150.03333333333333,137.86666666666667,0.91,1.2092632162076609,0.8345864661654135,3.82,3.65,1.2941176470588236,1.2000711632351255
9262231,r1,36084,0.5042904740806786,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,143.3,151.86666666666667,1.07,0.8955744629737145,1.4634146341463414,1.75,0.89,1.125,0.9487769834354396
9087168,r1,27,0.5828300110602713,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.833333333333333,148.0,134.13333333333333,0.73,1.0468848213612247,0.9802631578947368,1.5,4.57,0.8137254901960784,1.1878747557989426
9087210,r1,48,0.6172978281950936,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.833333333333333,169.0,147.66666666666666,2.72,1.3277273527267242,1.1541353383458646,2.31,2.26,1.0,1.091103060140444
9433178,r1,7727,0.5396829341746543,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,161.76666666666668,160.2,1.92,1.097624184897272,0.6848249027237353,1.35,0.96,1.1479591836734693,0.8711691904742452
9051195,r1,40578,0.5156875630798523,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.5,169.73333333333332,134.73333333333332,1.14,0.9214096390887302,0.4186046511627907,1.15,0.82,1.0666666666666669,1.0052472242844224
9433150,r1,8987,0.5412443564389149,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6923076923076923,157.26666666666668,147.6,0.58,1.0506982514601029,1.0834782608695654,0.86,0.2,0.9230769230769232,0.950767119846332
9128496,r1,30407,0.5285121098956367,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7857142857142857,165.63333333333333,160.06666666666666,1.42,0.9058700633044012,1.1192307692307693,1.08,0.53,1.0666666666666669,0.9255813111619638
8938341,r1,55,0.5731324547038172,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8076923076923077,0.0,173.86666666666667,1.58,1.3734232911154451,1.188034188034188,1.0,1.97,1.037037037037037,1.11542791982905
9084662,r1,8987,0.5228917174615557,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,161.66666666666666,147.73333333333332,0.5,0.9933754516986498,0.8333333333333334,0.67,0.75,0.8846153846153847,0.8077455529056077
9128398,r1,30428,0.5766831782153791,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.5,166.8,148.0,1.0,1.1709211567457103,1.8153846153846156,1.0,0.5,0.8533333333333333,1.0617371955902066
9457608,r1,35790,0.6089225345605527,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.5,160.83333333333334,150.53333333333333,0.25,0.9268610421836228,1.1235955056179776,1.0,0.5,0.9090909090909092,0.8982685730671064
9097269,r1,22784,0.6048770299273123,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.0,141.56666666666666,158.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9440563,r1,55,0.5547196398590626,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,158.0,147.6,1.13,0.8994493052368665,0.7568533969010728,0.62,0.53,1.108695652173913,0.9148359424705628
9457377,r1,40424,0.5223379753874897,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.1428571428571428,153.06666666666666,154.53333333333333,1.0,0.7406263091746962,1.0,1.0,1.0,1.0,1.1341749320713417
9087091,r1,20,0.6487464742267985,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.25,148.0,136.53333333333333,0.5,0.6778403032752922,1.0476190476190477,0.38,0.41,1.0978473581213306,0.7907129317017999
9272388,r1,33956,0.5592769417010037,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8823529411764706,162.4,135.33333333333334,1.01,0.8816045363336454,0.7394366197183099,0.49,1.18,1.257861635220126,0.9106042641701602
9680222,r1,47487,0.5007571282077237,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7272727272727273,139.73333333333332,137.73333333333332,3.0,1.1092979711369435,1.9761904761904765,1.0,1.8,1.0,0.9800417866106238
9272682,r1,33921,0.5547264903279268,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7692307692307693,151.13333333333333,134.66666666666666,0.89,1.3653827039060509,2.697333333333333,1.03,0.52,1.2500000000000002,1.1736745738413603
9077039,r1,47529,0.5144705576359395,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.8,153.06666666666666,148.46666666666667,0.56,1.3764264830708288,3.956043956043956,0.94,0.38,2.0,1.1643338474615288
9586961,r1,38814,0.5031847104014915,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.0,146.96666666666667,132.2,0.29,0.8228454115744714,0.2816091954022988,0.8,2.5,1.1428571428571428,0.8473265667092358
9344313,r1,23113,0.5137330600936454,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8,143.36666666666667,129.13333333333333,1.8,1.0458370337477798,1.5384615384615383,1.0,0.6,1.0,0.9879101328134586
9051160,r1,40550,0.5305155909045162,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.3333333333333333,168.76666666666668,150.46666666666667,1.41,1.1714481934765324,2.083333333333333,2.55,2.2,0.8357142857142856,1.097488483203612
9250394,r1,153,0.5009967567590321,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.25,145.16666666666666,143.53333333333333,1.0,1.304545454545455,1.0,1.0,1.0,1.0,0.8906517852522111
9331377,r1,11591,0.6136250607003657,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7333333333333333,126.5,138.46666666666667,2.33,1.082324653999531,0.7360248447204968,0.5,4.67,0.5128205128205129,1.342296990297667
9849650,r1,209,0.5168724038676902,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6,160.25,150.93333333333334,1.0,0.796317781698818,1.0,0.78,0.98,0.8333333333333334,1.1342494621268313
9725778,r1,55,0.6454465043026117,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.5333333333333334,178.75,144.2,2.56,1.083446155837432,1.3106060606060606,1.4,0.87,1.043956043956044,0.9697807545763404
9225383,r1,48,0.5388288544096987,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.5454545454545454,0.0,146.93333333333334,1.99,0.9817038216560512,1.8033682294037323,2.6,1.07,1.1657142857142857,0.9615868094948116
9516429,r1,36014,0.5386072348163591,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4285714285714285,175.03333333333333,161.93333333333334,7.68,1.1497489918017358,5.4375,2.5,0.72,0.8152173913043478,1.2138177419174083
9344383,r1,23750,0.5245302502455196,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.3333333333333333,146.0,137.53333333333333,0.78,0.8376813913785746,0.6622516556291391,0.32,0.33,1.0,0.946462876056186
9702748,r1,33963,0.5227840822523497,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6923076923076923,153.96666666666667,152.86666666666667,0.86,1.343937399028884,1.4595959595959596,0.67,0.5,1.3333333333333337,0.9894302052984418
9094399,r1,46780,0.6400184665652786,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6923076923076923,144.83333333333334,132.53333333333333,0.35,1.264380075595973,1.5813953488372092,0.38,1.0,1.0833333333333333,1.097651580920683
9331055,r1,11157,0.5228241317957931,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4,143.86666666666667,149.0,1.8,0.8126387826828624,3.3125,2.4,3.6,1.2083333333333333,0.7746346830880293
9076871,r1,45072,0.5119034743205997,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,142.4,155.13333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9290959,r1,62,0.578070084259628,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.3333333333333333,157.3125,145.2,1.43,0.847011726651767,1.7405660377358492,0.57,0.97,1.1304347826086956,0.8546461547213197
9330922,r1,11157,0.5335464299529962,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4,145.53333333333333,153.93333333333334,3.38,0.8071530371655736,10.666666666666666,1.0,2.25,1.4166666666666667,0.8285562541285724
9128629,r1,48334,0.5494017851262901,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.1428571428571428,169.16666666666666,162.86666666666667,1.9,1.21902280814513,1.0185185185185184,1.71,2.11,0.8999999999999999,1.2091881922409486
9051202,r1,40564,0.524163495680356,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6923076923076923,169.73333333333332,138.26666666666668,0.63,0.9742168146605008,1.3953488372093024,0.67,0.47,1.0,1.02162222892017
9407705,r1,48950,0.5743367696792823,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4761904761904761,147.23076923076923,143.26666666666668,1.0,0.8822008360066105,1.0,1.0,1.0,1.0714285714285714,1.0619005495106293
9388392,r1,17744,0.5825785932893928,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4705882352941176,159.8,135.8,0.67,0.9041039089116012,1.297752808988764,1.79,3.0,1.1777777777777778,0.8962647753239092
9152359,r1,48,0.5254458224999313,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.5,191.0,143.4,4.89,1.2548084923201586,6.547619047619048,3.5,2.04,0.85,1.2722159206139658
9271779,r1,47494,0.5157776185987164,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.375,149.2,128.33333333333334,1.22,1.221994586704211,1.409961685823755,3.11,0.61,0.6666666666666666,1.0657305089220444
9433549,r1,8182,0.6134756160376889,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.4285714285714286,185.03333333333333,145.6,1.2,0.8363764867199482,0.8895131086142322,1.78,7.0,0.8484848484848485,0.9386989037630346
9433255,r1,10366,0.50642643927302,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.9230769230769232,171.93333333333334,162.8,0.49,1.1107964002324366,0.9544159544159544,0.79,1.83,1.05,0.8495239842903775
9272605,r1,33935,0.5598944805925326,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.5454545454545454,155.76666666666668,155.46666666666667,0.37,0.5768797156460272,0.4568527918781726,0.55,0.62,0.8602150537634408,0.8294025881071134
9085271,r1,8987,0.5695601028766578,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8181818181818182,164.36666666666667,157.2,2.0,0.9043383475038153,0.8636363636363636,1.14,0.8,1.2329545454545454,1.1278608134819144
9489367,r1,46738,0.5156855237321115,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8333333333333334,135.76666666666668,133.93333333333334,1.29,1.0929845458432594,0.8421052631578947,0.53,0.21,0.7,0.9799683012788408
9516401,r1,48334,0.5084517480230788,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6666666666666666,172.16666666666666,157.46666666666667,0.08,0.4160493737502844,0.1407035175879397,0.33,0.54,1.277777777777778,0.7337701280308551
9290931,r1,62,0.5299918115974322,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,4.25,153.85714285714286,140.53333333333333,1.0,2.0104870129870127,1.0,0.69,0.64,0.7757575757575758,1.3320140219846126
9516737,r1,36014,0.6215872960055442,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0588235294117647,180.06666666666666,173.86666666666667,0.22,0.535710952337506,0.3764705882352941,1.2,0.73,1.1904761904761905,0.9572121886956092
8887745,r1,33949,0.5845025379087886,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6923076923076923,144.5,145.93333333333334,1.11,0.9182639083912296,1.3586206896551725,1.0,2.78,1.0434782608695652,0.9464705204992492
9027444,r1,17653,0.5129915600726609,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.5,161.83333333333334,155.13333333333333,0.93,1.3293693693693696,1.8193146417445485,1.0,1.24,0.9814814814814816,1.024893511750039
9457426,r1,40452,0.5554094627460415,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8,157.56666666666666,148.86666666666667,1.0,1.1666666666666667,1.0,1.0,0.5,1.1,0.7801344693477638
9407635,r1,48943,0.5695379706841939,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8181818181818182,148.1,134.13333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9263078,r1,76,0.5817957798035052,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.6,166.83333333333334,143.73333333333332,1.57,1.2682921625376475,1.0353260869565215,2.54,1.17,0.9677419354838708,1.2308518236319217
9516625,r1,30428,0.6375104863145276,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,181.1,171.66666666666666,1.61,1.2020998024284806,1.726190476190476,1.07,0.56,0.8571428571428572,1.0472551944715494
9087112,r1,55,0.5196278252670427,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.0,130.5,141.33333333333334,1.0,1.4541747590274785,1.0,1.38,1.0,1.1948051948051948,1.570368728690794
9388525,r1,17653,0.5679958633452542,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.9090909090909092,147.66666666666666,138.93333333333334,0.63,0.760384434854333,0.9524959742351048,2.0,1.71,1.4545454545454546,0.842719028163006
9087007,r1,76,0.5448294419082385,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.5555555555555556,158.5,130.93333333333334,0.55,1.1560919385882455,0.8184019370460048,0.4,0.78,0.9722222222222222,1.11156524643744
9680194,r1,47508,0.5466306403666639,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.3333333333333333,142.4,126.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9330677,r1,45940,0.5648956903796378,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,134.66666666666666,149.53333333333333,1.88,0.9932494662644848,3.2201257861635217,1.0,0.62,1.1724137931034482,1.0696090327708907
9087140,r1,48,0.5565061746932146,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.2142857142857142,141.1,137.53333333333333,3.06,1.1147861790891962,1.2749169435215946,1.03,0.77,1.3138173302107727,1.158020179810878
9592477,r1,48341,0.5188391317729184,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8888888888888888,168.56666666666666,153.53333333333333,1.35,1.310737515967522,1.1354166666666667,1.17,0.98,1.0612244897959184,1.0389179671012445
9388497,r1,17583,0.5487228812556244,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4444444444444444,150.5,151.73333333333332,1.4,1.354998525137414,0.8684210526315789,0.42,2.1,1.4352941176470588,1.080247542945308
9051076,r1,40578,0.577721174231766,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,171.43333333333334,146.53333333333333,1.0,1.090030831305458,1.075,3.67,7.0,0.75,1.059020951148182
9077004,r1,40424,0.5374360809077383,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.2,152.53333333333333,154.2,1.0,1.3541341653666146,1.0,1.0,1.0,1.0,0.908201831027466
9076843,r1,42573,0.5058323294412865,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,152.0,155.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9684702,r1,45933,0.6329219964604762,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.0,125.46666666666668,118.26666666666668,1.0,1.1454851727626043,1.0,1.0,1.0,0.90625,1.2709771051993344
8844338,r1,27,0.577703397274711,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.6363636363636365,131.75,138.26666666666668,0.92,0.7985512245601931,0.8872180451127819,1.0,1.83,1.003584229390681,0.8706446083230113
9680243,r1,47501,0.5761301950978048,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0833333333333333,135.36666666666667,129.66666666666666,0.44,0.8204245278400578,1.111764705882353,0.94,0.97,0.6578947368421053,0.9127008944486372
9516513,r1,48334,0.5532301161023905,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.65,182.66666666666663,173.26666666666668,1.88,1.6970365720595777,0.993137866500312,1.46,2.15,1.2,1.0591280674033356
9327555,r1,195,0.6399368144923123,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.0,0.0,132.06666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9094322,r1,46759,0.5730236306007035,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8947368421052632,144.93333333333334,146.46666666666667,0.31,0.9956348658928325,0.7777777777777778,0.89,1.23,1.2857142857142858,0.8299316554042488
9085110,r1,8987,0.5247828109685386,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6666666666666666,148.1,142.93333333333334,0.93,0.938437500684807,0.9962406015037594,0.75,0.8,0.7741935483870968,0.99287017880228
9084788,r1,8301,0.5549824633188294,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.9,149.5,139.0,0.61,0.9689704372408092,0.8652482269503546,1.0,0.24,1.2352941176470589,0.9751361545300432
9150147,r1,216,0.5700405562119744,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.5,157.0,143.8,2.99,1.1575853096598838,1.3486842105263157,1.94,5.6,0.8571428571428571,0.9505122348032512
9076976,r1,42573,0.6287544997581913,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.6,150.8,155.13333333333333,0.83,1.7641129032258065,0.3,1.0,2.5,1.6666666666666667,0.991891532633258
8938411,r1,34,0.5199035517085955,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6538461538461539,213.5,143.4,1.02,1.3845759319327764,0.7055335968379446,1.0,1.6,1.037037037037037,0.9399543312875678
9262147,r1,36070,0.5637699375055645,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,149.43333333333334,134.46666666666667,0.8,0.834781945947594,0.6789568345323741,1.56,2.5,1.5,0.8821503218086758
9027437,r1,18570,0.5616612725641016,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.1666666666666667,161.83333333333334,155.8,1.5,1.196185408989579,1.7696969696969695,0.33,0.6,1.1111111111111112,1.0035212087987504
9097241,r1,23113,0.5644244466984988,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.0,138.9,156.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9680236,r1,49650,0.6167738607725253,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8888888888888888,135.36666666666667,129.66666666666666,1.0,1.0,1.0,1.0,0.67,1.0,0.0
9657101,r1,251,0.5796389570335986,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.0,123.75,150.33333333333334,1.0,0.6024096385542168,1.0,1.0,1.0,1.0,0.6358990999451668
9615087,r1,41,0.5428597212875306,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8,176.58333333333334,135.66666666666666,1.35,1.054598723349838,1.976923076923077,1.25,1.35,1.2692307692307692,1.0182274291591134
9272514,r1,33935,0.5877992031879028,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.9090909090909092,146.13333333333333,136.86666666666667,0.41,0.8237522422102893,1.2225042301184432,0.63,0.23,1.0,0.9751062986715368
9459820,r1,20,0.5876001946637599,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0588235294117647,157.0,165.2,1.63,1.4954569696495237,1.2664075993091537,0.86,1.74,1.0656370656370655,1.3792208727235982
9684408,r1,13957,0.5439884858312793,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.125,154.93333333333334,118.0,0.65,1.2168378356391385,0.4882154882154881,1.0,3.23,1.8133333333333328,1.1973489297700322
9639118,r1,188,0.5629395389701072,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.375,124.5,160.73333333333332,1.42,0.8662471549069487,1.9967532467532467,1.0,1.87,1.027027027027027,0.9268241678988144
9516583,r1,30400,0.525974570685561,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7647058823529411,174.4,168.46666666666667,0.31,0.6972971924335576,2.424618320610687,0.86,0.78,0.8205128205128205,0.9099192591655112
9433801,r1,8987,0.5665176973407164,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.9090909090909092,166.33333333333334,155.53333333333333,0.83,0.7930103494176804,0.8721568627450981,0.97,1.32,1.1114864864864864,0.8638381513975752
9330579,r1,45947,0.5652566857313889,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.0,134.66666666666666,149.53333333333333,1.0,0.8289208858333121,1.0,2.5,1.33,0.9375,1.0658330147325843
9176327,r1,48,0.5134296275253978,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.2631578947368421,140.0,140.33333333333334,1.0,0.7174844911459078,1.0,1.0,1.0,1.0294117647058825,0.7116689374890549
9250289,r1,251,0.5917372298147736,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.0,0.0,161.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9433283,r1,10366,0.5150191003704587,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,165.76666666666668,155.46666666666667,0.85,0.9054162854272426,0.936100936100936,0.92,1.22,1.1142857142857143,0.9468060795682433
9433192,r1,8700,0.5288233073749878,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4545454545454545,161.76666666666668,160.2,1.21,1.0304189261612189,0.3055555555555556,0.24,2.02,1.1428571428571428,0.9594132397837748
9051041,r1,40578,0.5480314459522264,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.5,167.56666666666666,149.6,0.43,1.0511310335432198,2.8372093023255816,0.67,0.86,0.9285714285714284,0.9791620323070904
9262084,r1,38814,0.5642104810135463,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7142857142857143,155.86666666666667,139.0,4.73,1.079181104434405,1.0238095238095235,0.78,0.89,1.575,1.088673472673338
9484705,r1,40550,0.5120584512647846,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8333333333333334,178.03333333333333,159.06666666666666,0.64,0.9301045225056246,0.7677345537757437,0.94,1.06,0.83984375,1.0431430050998471
9457475,r1,42573,0.5259675793371299,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7142857142857143,158.56666666666666,143.73333333333332,10.0,0.9469664828171404,2.2666666666666666,1.0,1.0,1.0,1.11534421084826
